employee_id,employee_name,gender,department,job_role,salary,performance_score,performance_rating,satisfaction_score,years_at_company,last_promotion_year,promotion_eligible,attrition_risk,hire_date,manager_id,location
628,Ariana Bowers,Female,Sales,Account Executive,103536.06,3.01,Good,4.32,16,2012,False,Low,2016-03-04,1016,Miami
629,Scott Alexander,Male,IT,IT Support,76321.37,1.58,Poor,4.75,7,2018,False,Medium,2008-05-16,1032,San Francisco
630,Dale Barker,Male,IT,System Administrator,88457.07,2.25,Average,3.54,7,2017,False,Medium,2010-08-09,1007,Miami
631,Caitlin Cantu,Female,Operations,Process Engineer,68116.18,1.97,Poor,2.7,19,2019,False,High,2013-01-07,1042,Chicago
632,Danielle Watson,Female,HR,HR Generalist,71564.95,4.04,Excellent,3.85,14,2019,True,Low,2023-09-22,1050,Miami
633,Jennifer Torres,Female,IT,Security Analyst,103969.95,2.65,Average,1.8,1,2022,False,High,2020-04-01,1010,Los Angeles
634,Matthew Padilla,Male,Legal,Paralegal,61965.7,1.81,Poor,3.18,14,2016,False,Medium,2008-05-18,1033,New York
635,Brandi Perez,Female,Finance,Financial Analyst,55514.0,2.94,Average,1.49,9,2017,False,High,2019-12-03,1017,New York
636,Michael Montoya,Male,Marketing,Content Strategist,100617.46,3.19,Good,4.54,10,2013,False,Low,2025-02-27,1018,Miami
637,Brandi Jones,Female,HR,Training Lead,75962.38,1.81,Poor,4.56,4,2020,False,Medium,2014-11-15,1020,Atlanta
638,Ashley Edwards,Female,IT,IT Support,64633.51,2.26,Average,3.0,5,2020,False,Medium,2023-05-04,1026,Austin
639,Patricia Mullins,Female,Engineering,Data Engineer,97370.61,4.85,Excellent,2.78,3,2021,True,Medium,2010-08-16,1033,Miami
640,Charles Moreno Jr.,Male,Engineering,ML Engineer,130973.97,4.25,Excellent,2.37,11,2012,True,Medium,2019-05-30,1026,Chicago
641,Miranda Fuller,Female,HR,Compensation Analyst,96459.54,3.49,Good,3.97,16,2007,False,Low,2010-12-07,1049,Los Angeles
642,Melissa Heath,Female,Operations,Logistics Coordinator,70005.29,2.86,Average,3.48,20,2020,False,Medium,2009-11-01,1007,Los Angeles
643,Nicole Lawrence,Female,Sales,Sales Manager,58365.79,2.17,Average,3.99,13,2013,False,Medium,2014-11-21,1003,Austin
644,Mrs. Brenda Hill,Female,Finance,Accountant,136356.46,2.71,Average,2.9,12,2020,False,Medium,2009-10-17,1044,New York
645,Kyle Lawson,Male,Operations,Logistics Coordinator,75003.89,3.04,Good,2.72,8,2016,False,Medium,2021-08-08,1042,Los Angeles
646,Ryan Barrett,Male,IT,Cloud Architect,116381.41,4.36,Excellent,3.2,20,2018,True,Medium,2013-06-27,1003,Denver
647,Katrina Adkins,Female,Legal,Compliance Officer,123444.09,2.67,Average,2.24,12,2023,False,Medium,2013-05-21,1046,Boston
648,Steven Blevins,Male,Legal,Contract Specialist,64550.48,2.31,Average,4.26,19,2012,False,Medium,2016-10-09,1007,Chicago
649,Kathryn Wheeler,Female,HR,HR Manager,91084.34,1.34,Poor,2.42,5,2020,False,High,2017-05-05,1015,Chicago
650,Victoria Peck MD,Female,Finance,Finance Manager,100504.56,3.54,Good,1.79,17,2013,False,High,2022-12-29,1021,Los Angeles
651,Jacob Vega,Male,Operations,Logistics Coordinator,75015.65,2.74,Average,4.81,14,2018,False,Medium,2021-04-29,1012,Boston
652,Patricia Smith,Female,IT,Network Engineer,64490.27,3.9,Good,1.49,19,2005,False,High,2009-07-05,1012,Denver
653,Amanda Brown,Female,Marketing,Campaign Lead,98056.97,3.85,Good,4.59,18,2009,False,Low,2021-10-11,1019,San Francisco
654,Lori Mason,Female,Engineering,Data Engineer,117337.36,1.77,Poor,3.67,12,2019,False,Medium,2015-06-04,1002,Atlanta
655,Angela Herrera,Female,Sales,Sales Analyst,86738.14,1.79,Poor,4.22,8,2018,False,Medium,2018-11-01,1029,Miami
656,Emily Dixon,Female,Finance,Accountant,78524.1,3.23,Good,2.39,7,2019,False,Medium,2011-10-25,1024,Denver
657,Joshua Myers,Male,Engineering,Software Engineer,127975.7,4.35,Excellent,4.45,12,2020,True,Low,2019-02-22,1006,New York
658,Michael Jones,Male,Marketing,SEO Specialist,51405.23,4.89,Excellent,3.07,7,2023,True,Medium,2020-03-28,1033,San Francisco
659,Sarah Brown,Female,HR,HR Generalist,67409.07,4.38,Excellent,1.46,10,2021,True,High,2009-10-29,1042,Miami
660,Jody Lynch,Female,Engineering,DevOps Engineer,133354.85,2.61,Average,2.7,7,2023,False,Medium,2013-08-14,1033,Seattle
661,Natalie Wilson,Female,Marketing,Marketing Analyst,74494.61,3.47,Good,4.44,18,2018,False,Low,2020-05-24,1024,Atlanta
662,Christopher Benton,Male,Operations,Process Engineer,48881.46,2.62,Average,4.97,2,2022,False,Medium,2017-04-02,1026,Austin
663,Nathan Jackson,Male,IT,Cloud Architect,119573.58,2.14,Average,3.52,5,2023,False,Medium,2010-07-09,1019,Miami
664,Derrick Tanner,Male,Sales,Account Executive,48607.66,2.68,Average,1.45,18,2020,False,High,2021-06-22,1005,Miami
665,Renee Nelson,Female,Operations,Operations Manager,54043.33,1.88,Poor,3.06,12,2012,False,Medium,2009-06-12,1011,San Francisco
666,Kenneth Jones,Male,Finance,Audit Specialist,61775.78,3.73,Good,4.73,12,2017,False,Low,2016-02-06,1040,Los Angeles
667,Kathryn Bradley,Female,IT,Cloud Architect,105673.94,1.77,Poor,3.88,9,2018,False,Medium,2014-08-11,1046,San Francisco
668,Brian Berry,Male,Marketing,Brand Manager,95729.88,2.2,Average,1.74,6,2017,False,High,2020-08-24,1004,Miami
669,Jordan Williams,Male,Finance,Finance Manager,93273.53,2.01,Average,2.77,7,2023,False,High,2023-01-11,1013,Denver
670,John Reyes,Male,Legal,Legal Analyst,133864.29,4.35,Excellent,4.23,10,2021,True,Low,2010-11-29,1044,Miami
671,Scott Tran,Male,Legal,Legal Counsel,61936.53,3.15,Good,4.65,3,2020,False,Low,2023-11-24,1034,San Francisco
672,Jason Morris,Male,IT,Network Engineer,101489.99,4.25,Excellent,1.4,6,2020,True,High,2015-06-09,1033,Denver
673,Denise Miller,Female,Engineering,QA Engineer,144352.28,1.82,Poor,4.19,6,2023,False,Medium,2014-09-12,1005,Chicago
674,Stephanie White,Female,Sales,Sales Manager,67404.14,4.93,Excellent,3.57,8,2018,True,Low,2022-01-13,1025,Denver
675,Tiffany Jones DDS,Female,Marketing,Brand Manager,92165.47,3.56,Good,4.4,11,2014,False,Low,2013-02-27,1034,Los Angeles
676,Erin Tran,Female,HR,Training Lead,76492.68,2.78,Average,3.97,10,2016,False,Medium,2008-06-30,1005,San Francisco
677,Kristy Torres,Female,Engineering,Data Engineer,79459.07,4.82,Excellent,4.46,14,2018,True,Low,2018-12-12,1039,Miami
678,Kevin Snyder,Male,Operations,Process Engineer,77065.86,2.64,Average,3.02,2,2021,False,Medium,2021-06-30,1024,Atlanta
679,Steven Hodges,Male,Operations,Supply Chain Lead,65869.38,4.43,Excellent,2.87,16,2021,True,Medium,2012-07-11,1013,Austin
680,Jennifer Hall,Female,Legal,Contract Specialist,93037.09,4.03,Excellent,3.76,18,2022,True,Low,2014-04-01,1049,Denver
681,Shawn Tapia,Male,Legal,Contract Specialist,125219.95,1.82,Poor,4.31,20,2019,False,Medium,2008-05-21,1023,Seattle
682,Samuel Acosta,Male,IT,System Administrator,99899.58,4.43,Excellent,2.22,18,2018,True,Medium,2010-02-16,1036,Austin
683,Cynthia Vasquez,Female,HR,HR Manager,68297.58,1.91,Poor,1.66,4,2021,False,High,2009-05-18,1034,San Francisco
684,Dr. Brandon Morse PhD,Male,IT,Network Engineer,98822.1,2.32,Average,1.21,10,2022,False,High,2017-03-13,1038,Chicago
685,Jaime Villegas,Male,Legal,Legal Counsel,112636.54,2.13,Average,1.74,17,2014,False,High,2009-10-21,1017,Seattle
686,Brandi Wilkins,Female,Engineering,ML Engineer,118471.75,2.71,Average,1.11,4,2020,False,High,2009-08-19,1033,Atlanta
687,Jeffrey Brandt,Male,Operations,Operations Manager,82519.58,4.95,Excellent,2.0,6,2017,True,Medium,2012-05-21,1001,Denver
688,Emily Owen,Female,Sales,Regional Lead,125083.45,1.23,Poor,4.72,20,2010,False,Medium,2020-04-09,1025,Seattle
689,Emily Nelson,Female,Finance,Accountant,82567.95,4.81,Excellent,4.29,1,2022,False,Low,2009-08-18,1045,Chicago
690,Penny Richards,Female,Finance,Controller,62018.63,1.62,Poor,2.76,6,2021,False,High,2011-01-01,1020,Austin
691,Julie Russell,Female,Finance,Accountant,80773.68,4.87,Excellent,4.78,19,2017,True,Low,2017-06-21,1049,Denver
692,Mr. Eric Baker,Male,Engineering,QA Engineer,134854.69,4.79,Excellent,1.37,10,2022,True,High,2010-05-26,1020,Los Angeles
693,Michael Mckenzie,Male,Sales,Sales Manager,80494.93,3.77,Good,3.93,7,2017,False,Low,2020-03-16,1007,New York
694,Russell Murphy,Male,HR,Training Lead,43342.41,1.52,Poor,1.23,4,2023,False,High,2009-11-29,1009,Austin
695,Henry Palmer,Male,Legal,Legal Analyst,96213.36,4.96,Excellent,3.45,17,2016,True,Medium,2019-11-15,1035,Denver
696,William Johnson,Male,Engineering,ML Engineer,89171.66,1.13,Poor,2.34,3,2021,False,High,2015-03-27,1027,Chicago
697,Paul Wright,Male,HR,Compensation Analyst,54297.38,1.9,Poor,3.02,15,2018,False,Medium,2016-03-19,1032,Denver
698,Brenda Smith,Female,Operations,Logistics Coordinator,85687.85,1.32,Poor,3.83,7,2016,False,Medium,2022-06-23,1029,San Francisco
699,Bianca Colon MD,Female,Legal,Compliance Officer,84763.49,1.37,Poor,2.83,9,2022,False,High,2019-01-28,1046,Atlanta
700,Kevin Green,Male,Sales,BDR,89531.62,3.06,Good,3.76,7,2019,False,Low,2022-03-06,1025,San Francisco
701,Austin Orr,Male,Operations,Process Engineer,48819.15,1.43,Poor,4.29,1,2022,False,Medium,2015-11-25,1031,Miami
702,Taylor Calderon,Male,HR,Recruiter,40407.79,4.06,Excellent,3.06,2,2022,False,Medium,2013-12-30,1015,Miami
703,Joel Jackson,Male,HR,HR Generalist,82959.08,3.43,Good,1.35,2,2022,False,High,2018-02-12,1050,Boston
704,James Johnson,Male,Marketing,SEO Specialist,60822.74,4.37,Excellent,1.12,18,2009,True,High,2019-12-23,1050,Chicago
705,Daniel Lopez,Male,Operations,Logistics Coordinator,42141.28,1.28,Poor,2.93,17,2012,False,High,2013-02-12,1013,Atlanta
706,Amanda Harvey,Female,HR,Recruiter,57383.68,1.96,Poor,1.85,5,2019,False,High,2012-07-16,1009,Chicago
707,Jason Pierce,Male,Legal,Contract Specialist,124726.87,2.67,Average,2.78,5,2023,False,Medium,2009-05-25,1035,Atlanta
708,Breanna Gonzalez,Female,Engineering,QA Engineer,138665.84,4.38,Excellent,2.44,17,2009,True,Medium,2023-05-26,1040,New York
709,Mark Pham,Male,Engineering,Software Engineer,149435.48,4.11,Excellent,1.9,11,2022,True,High,2021-11-15,1026,Boston
710,Richard Howard MD,Male,Sales,BDR,66452.51,2.79,Average,3.91,20,2011,False,Medium,2016-08-07,1039,Los Angeles
711,Jonathan Price,Male,Finance,Finance Manager,106822.96,4.66,Excellent,1.63,8,2020,True,High,2011-06-02,1016,Chicago
712,Daniel Huang,Male,Legal,Legal Analyst,96462.38,3.89,Good,1.7,10,2022,False,High,2021-08-05,1034,Chicago
713,Wendy Moreno,Female,IT,IT Support,98187.79,2.19,Average,4.72,20,2006,False,Medium,2021-05-25,1050,Los Angeles
714,Dr. Ariel Sandoval MD,Female,IT,System Administrator,98681.43,1.65,Poor,2.22,14,2014,False,High,2022-03-28,1038,San Francisco
715,Amy Davies,Female,Operations,Process Engineer,41837.95,3.58,Good,4.34,5,2018,False,Low,2012-02-03,1033,Boston
716,Rebecca Kelly,Female,IT,Cloud Architect,62922.03,3.56,Good,1.33,19,2014,False,High,2022-08-17,1015,Miami
717,Christopher Watkins,Male,Legal,Contract Specialist,118600.92,1.65,Poor,1.42,3,2021,False,High,2022-01-24,1028,San Francisco
718,Suzanne Johnson,Female,Finance,Financial Analyst,77707.25,4.64,Excellent,2.74,7,2020,True,Medium,2020-04-08,1020,Atlanta
719,Justin Hart,Male,Sales,Sales Manager,95936.69,1.88,Poor,2.78,15,2012,False,High,2011-07-24,1038,Seattle
720,Stephen Vasquez MD,Male,HR,Recruiter,98169.45,2.82,Average,3.03,19,2013,False,Medium,2016-09-12,1029,Boston
721,David Robinson,Male,Marketing,SEO Specialist,77756.84,2.86,Average,4.16,20,2015,False,Medium,2017-04-23,1033,Boston
722,Tabitha Harris,Female,Sales,BDR,60070.88,2.63,Average,2.39,2,2023,False,Medium,2010-07-31,1036,San Francisco
723,Thomas Richard,Male,Engineering,DevOps Engineer,113135.29,2.02,Average,4.07,11,2017,False,Medium,2013-11-11,1020,Chicago
724,Kevin Stark,Male,Sales,Sales Manager,114375.13,3.81,Good,2.84,5,2018,False,Medium,2021-07-11,1002,San Francisco
725,Shannon Yu,Female,Operations,Operations Manager,91812.81,2.1,Average,2.59,17,2020,False,High,2014-09-17,1006,New York
726,James Garcia,Male,Marketing,Campaign Lead,71646.3,3.73,Good,3.65,6,2023,False,Low,2013-06-28,1044,Miami
727,Brooke Fry,Female,Finance,Controller,63714.98,1.05,Poor,1.56,15,2022,False,High,2021-10-27,1013,Atlanta
728,Miss Carrie Novak,Female,IT,IT Support,66542.38,3.68,Good,4.29,6,2022,False,Low,2020-02-25,1025,Atlanta
729,Rachel Walker,Female,Engineering,QA Engineer,123732.82,2.34,Average,2.02,20,2012,False,High,2018-05-16,1046,San Francisco
730,Eric Barker,Male,Finance,Financial Analyst,62765.03,4.03,Excellent,3.33,16,2010,True,Medium,2010-07-11,1020,Boston
731,Travis Fry,Male,Operations,Operations Analyst,85420.89,1.07,Poor,1.2,6,2023,False,High,2015-01-07,1014,Seattle
732,Vincent Johnson DDS,Male,Engineering,Software Engineer,92724.67,4.98,Excellent,4.87,19,2021,True,Low,2024-01-07,1043,Atlanta
733,Mr. Keith Zuniga,Male,Finance,Finance Manager,130914.67,3.76,Good,2.14,14,2010,False,Medium,2010-10-02,1025,Los Angeles
734,David Haas,Male,Sales,Account Executive,46967.04,3.05,Good,2.37,3,2021,False,Medium,2011-03-20,1006,Seattle
735,Ann Fletcher,Female,Marketing,Content Strategist,94529.12,4.24,Excellent,3.69,20,2011,True,Low,2019-03-24,1024,Austin
736,Jeremy Baker,Male,Engineering,Software Engineer,104559.15,1.13,Poor,4.82,9,2016,False,Medium,2012-08-08,1046,Denver
737,David Rodriguez,Male,Legal,Contract Specialist,58846.32,2.93,Average,1.06,10,2015,False,High,2008-05-19,1024,Austin
738,Morgan Costa,Female,Legal,Paralegal,106674.23,1.93,Poor,1.63,2,2023,False,High,2023-05-26,1001,Miami
739,James Payne,Male,HR,HR Manager,95680.85,1.66,Poor,1.01,2,2023,False,High,2010-01-31,1041,Miami
740,Sharon Curtis,Female,IT,IT Support,98913.42,2.04,Average,4.51,1,2022,False,Medium,2020-01-16,1048,San Francisco
741,Benjamin Singleton,Male,IT,Security Analyst,106381.84,3.74,Good,1.76,13,2010,False,High,2013-05-17,1035,Boston
742,Tiffany Jones,Female,Engineering,Software Engineer,111182.74,3.05,Good,1.43,19,2015,False,High,2011-04-03,1045,Austin
743,Nicholas Payne,Male,Finance,Audit Specialist,69182.13,4.69,Excellent,4.29,18,2020,True,Low,2023-08-18,1041,San Francisco
744,Linda Austin,Female,Marketing,Campaign Lead,61372.73,1.22,Poor,1.07,17,2021,False,High,2016-07-26,1031,Chicago
745,Tommy Martin,Male,IT,System Administrator,73907.38,3.77,Good,3.7,1,2022,False,Low,2023-06-27,1039,Miami
746,Brian Harris,Male,Sales,Sales Analyst,64752.23,1.89,Poor,4.43,18,2020,False,Medium,2011-08-04,1004,Denver
747,Miranda Blair,Female,IT,Security Analyst,86381.53,4.05,Excellent,4.74,10,2023,True,Low,2012-11-14,1017,Seattle
748,David Williams,Male,Marketing,Marketing Analyst,91808.51,2.9,Average,4.5,18,2018,False,Medium,2018-01-30,1025,Boston
749,Brittany Ward,Female,Marketing,Campaign Lead,96042.05,2.2,Average,2.83,17,2017,False,High,2015-08-19,1039,Chicago
750,Matthew Greene,Male,Marketing,Content Strategist,53058.79,1.07,Poor,4.64,20,2020,False,Medium,2011-10-03,1025,Los Angeles
751,Carolyn Carter,Female,Finance,Audit Specialist,90165.01,3.72,Good,1.95,8,2016,False,High,2009-10-02,1044,Seattle
752,Elizabeth Sanders,Female,Finance,Finance Manager,136970.02,1.65,Poor,2.2,18,2016,False,High,2016-09-03,1029,Chicago
753,Anna Stephens,Female,Engineering,QA Engineer,77071.76,2.37,Average,4.93,14,2012,False,Medium,2011-07-03,1025,Chicago
754,Jacob Griffin,Male,IT,Security Analyst,71707.4,1.22,Poor,1.07,9,2015,False,High,2012-11-01,1032,San Francisco
755,Darrell Adams,Male,Operations,Operations Manager,61753.2,3.83,Good,3.93,11,2020,False,Low,2009-05-29,1034,Seattle
756,Mary Miller,Female,IT,IT Support,144679.08,2.9,Average,4.26,6,2019,False,Medium,2014-03-16,1049,Miami
757,Tracy Lawrence,Female,Engineering,ML Engineer,118344.35,3.52,Good,2.67,4,2022,False,Medium,2017-10-09,1046,Boston
758,Robert Barnes,Male,Sales,Sales Manager,71073.81,1.69,Poor,3.49,2,2021,False,Medium,2017-06-19,1047,Los Angeles
759,John Keith,Male,HR,HR Generalist,79860.36,2.37,Average,1.08,19,2012,False,High,2016-06-16,1032,Miami
760,Steven Klein,Male,Operations,Supply Chain Lead,66080.92,1.03,Poor,2.69,9,2014,False,High,2016-11-23,1019,Seattle
761,Robert Byrd,Male,Engineering,Data Engineer,84230.72,2.41,Average,2.76,5,2018,False,High,2018-11-27,1026,Seattle
762,Nicole Thompson,Female,IT,Cloud Architect,62479.44,3.16,Good,1.21,18,2022,False,High,2025-02-03,1030,Miami
763,Dr. Beth Henderson,Female,Finance,Financial Analyst,95815.6,2.94,Average,3.26,17,2011,False,Medium,2025-02-28,1046,San Francisco
764,Yolanda Burton,Female,Marketing,Content Strategist,88967.66,2.97,Average,1.77,6,2022,False,High,2022-07-16,1022,Boston
765,Susan Sloan,Female,Marketing,Brand Manager,92365.83,3.17,Good,1.52,7,2023,False,High,2009-07-02,1050,Los Angeles
766,James Nguyen,Male,Finance,Financial Analyst,70438.67,2.21,Average,1.2,20,2006,False,High,2013-01-20,1025,San Francisco
767,Shane Buchanan,Male,Marketing,Content Strategist,54392.25,2.53,Average,1.11,6,2023,False,High,2018-12-14,1048,New York
768,Jason Perry,Male,Sales,Sales Manager,126925.3,1.7,Poor,3.59,11,2020,False,Medium,2010-11-18,1030,Austin
769,Peter Ayers,Male,Engineering,DevOps Engineer,70389.47,2.65,Average,1.4,9,2015,False,High,2024-01-31,1037,Atlanta
770,Brian Mitchell,Male,Operations,Process Engineer,94759.62,4.2,Excellent,4.38,16,2021,True,Low,2017-06-19,1031,Miami
771,Jason Reyes,Male,Sales,Sales Manager,49327.31,3.81,Good,2.2,2,2022,False,Medium,2016-08-12,1031,Chicago
772,Amanda Hill,Female,Marketing,Campaign Lead,56974.98,4.16,Excellent,3.47,1,2022,False,Medium,2010-10-22,1003,Boston
773,Melissa Williams,Female,Marketing,Marketing Analyst,91780.78,1.54,Poor,1.46,10,2023,False,High,2023-06-26,1006,Denver
774,Cynthia Reese,Female,HR,Compensation Analyst,44840.19,3.69,Good,3.76,20,2007,False,Low,2024-01-06,1012,Denver
775,Alicia Roth,Female,Marketing,Campaign Lead,66686.28,4.81,Excellent,1.2,17,2007,True,High,2013-07-06,1024,New York
776,John Horton,Male,Operations,Operations Manager,93971.61,3.15,Good,3.01,2,2021,False,Medium,2010-01-11,1027,Chicago
777,Brandy Mccann,Female,IT,Cloud Architect,129925.88,1.05,Poor,3.17,20,2010,False,Medium,2015-11-23,1020,San Francisco
778,Derrick Butler,Male,Marketing,Marketing Analyst,102386.16,2.94,Average,1.6,1,2022,False,High,2019-05-03,1005,Chicago
779,Christine Holloway,Female,Legal,Legal Counsel,61703.28,3.57,Good,4.05,2,2022,False,Low,2020-12-15,1039,Los Angeles
780,Sean Nicholson,Male,Operations,Supply Chain Lead,72338.18,4.74,Excellent,1.83,8,2020,True,High,2017-02-13,1033,Atlanta
781,Emily Hunter,Female,Marketing,Brand Manager,85968.57,1.36,Poor,2.67,13,2019,False,High,2010-09-01,1039,Los Angeles
782,Sherry Johnson,Female,Legal,Contract Specialist,65312.21,3.88,Good,1.4,13,2021,False,High,2011-08-21,1032,San Francisco
783,Russell Wright,Male,HR,HR Generalist,78352.11,1.94,Poor,3.85,18,2021,False,Medium,2016-02-14,1018,Denver
784,Michele Hill,Female,Marketing,Campaign Lead,54533.29,2.71,Average,1.64,18,2018,False,High,2022-05-12,1015,New York
785,Mark Martinez,Male,Engineering,QA Engineer,144893.04,3.05,Good,4.8,14,2021,False,Low,2008-11-17,1020,Chicago
786,Kirk Thompson,Male,IT,Cloud Architect,128464.63,2.35,Average,1.22,8,2016,False,High,2023-02-27,1009,New York
787,Hannah Martin,Female,Finance,Financial Analyst,133010.68,4.63,Excellent,3.42,2,2021,False,Medium,2023-07-26,1004,Miami
788,Melissa Mitchell,Female,Legal,Legal Analyst,63501.27,4.11,Excellent,1.68,17,2021,True,High,2014-12-07,1007,Chicago
789,Laura Hanna,Female,Legal,Contract Specialist,78879.45,3.69,Good,2.32,16,2023,False,Medium,2022-12-06,1032,Los Angeles
790,Megan Adams,Female,Legal,Paralegal,115761.61,1.82,Poor,3.84,6,2019,False,Medium,2015-04-28,1020,Boston
791,Richard Saunders,Male,Engineering,Software Engineer,145624.56,4.67,Excellent,3.33,13,2019,True,Medium,2008-07-06,1014,Miami
792,Maria Burke,Female,IT,Network Engineer,96455.17,1.76,Poor,2.13,17,2019,False,High,2008-07-03,1040,Austin
793,Renee Torres,Female,Marketing,Campaign Lead,88745.71,3.94,Good,2.29,20,2022,False,Medium,2024-10-19,1046,San Francisco
794,Jeff Bennett,Male,Marketing,Marketing Analyst,94417.64,4.96,Excellent,2.06,10,2018,True,Medium,2014-04-16,1019,Seattle
795,Julie Byrd,Female,Sales,BDR,129951.46,4.21,Excellent,4.15,4,2021,True,Low,2022-05-17,1012,Seattle
796,Brian Hunt,Male,IT,Cloud Architect,105871.25,1.31,Poor,1.07,15,2011,False,High,2019-08-15,1004,Boston
797,Jacqueline Holland,Female,Operations,Supply Chain Lead,83109.55,2.87,Average,2.45,8,2019,False,Medium,2018-09-18,1018,Denver
798,Ashley Brown,Female,Marketing,Content Strategist,91881.87,4.78,Excellent,3.32,12,2013,True,Medium,2025-02-28,1039,Atlanta
799,Shannon Green,Female,Sales,Account Executive,106901.76,3.89,Good,1.54,20,2016,False,High,2020-06-13,1032,San Francisco
800,Edwin Hernandez,Male,Finance,Finance Manager,76646.42,2.96,Average,2.63,19,2007,False,Medium,2021-05-16,1037,Seattle
801,Renee Lang,Female,Marketing,Marketing Analyst,79498.63,2.12,Average,2.48,2,2022,False,High,2018-07-24,1022,Chicago
802,Melanie Griffith,Female,HR,Compensation Analyst,51861.42,2.28,Average,3.37,17,2012,False,Medium,2019-07-03,1030,New York
803,Mrs. Jennifer Price MD,Female,Operations,Supply Chain Lead,40389.33,2.03,Average,1.37,6,2018,False,High,2020-05-25,1040,Boston
804,Cheryl Barber,Female,Legal,Legal Counsel,128650.25,1.37,Poor,4.82,8,2021,False,Medium,2012-02-21,1023,Seattle
805,Rachel Knox,Female,Sales,Sales Manager,48137.71,4.79,Excellent,2.03,18,2018,True,Medium,2019-10-13,1018,Atlanta
806,Sarah Pittman,Female,Marketing,Campaign Lead,96938.55,1.97,Poor,4.73,1,2022,False,Medium,2023-04-06,1034,Atlanta
807,Brent Anderson,Male,IT,Network Engineer,72869.89,4.19,Excellent,3.83,7,2021,True,Low,2012-10-03,1039,Seattle
808,Pamela White,Female,Operations,Process Engineer,39224.32,2.42,Average,3.01,6,2020,False,Medium,2019-12-01,1005,Chicago
809,Ann Kelly,Female,IT,Network Engineer,142626.74,1.64,Poor,2.42,8,2017,False,High,2021-01-04,1023,Denver
810,Richard Rivera,Male,Finance,Accountant,101250.71,3.96,Good,4.03,18,2013,False,Low,2012-10-15,1048,Miami
811,Samuel Ruiz,Male,HR,Compensation Analyst,73410.32,4.57,Excellent,2.15,8,2018,True,Medium,2023-02-02,1019,Seattle
812,Tony Jones,Male,IT,System Administrator,135039.97,2.89,Average,3.08,5,2018,False,Medium,2023-06-25,1018,San Francisco
813,Sharon James,Female,Operations,Supply Chain Lead,55456.87,4.6,Excellent,4.76,2,2021,False,Low,2013-06-07,1047,San Francisco
814,Scott Taylor,Male,Engineering,Data Engineer,117269.3,3.61,Good,2.02,1,2022,False,Medium,2011-10-07,1006,Atlanta
815,Keith Knox,Male,Sales,BDR,45619.98,2.54,Average,2.78,5,2018,False,Medium,2016-02-21,1008,Los Angeles
816,Michelle Maxwell,Female,Marketing,Marketing Analyst,55708.92,2.56,Average,4.81,20,2022,False,Medium,2016-08-25,1025,Chicago
817,Cassandra Walters,Female,Operations,Logistics Coordinator,53690.74,4.13,Excellent,2.77,11,2014,True,Medium,2008-06-10,1049,Boston
818,Paige Jackson,Female,Operations,Operations Manager,57571.43,2.47,Average,3.1,12,2011,False,Medium,2021-05-10,1033,Austin
819,Pamela Miller,Female,Legal,Legal Analyst,77201.82,4.73,Excellent,3.89,5,2019,True,Low,2018-10-22,1006,Atlanta
820,Jamie Sanford,Male,Engineering,QA Engineer,113659.97,2.44,Average,1.33,10,2021,False,High,2014-11-17,1049,Los Angeles
821,Curtis Watson,Male,Sales,Sales Analyst,118433.97,1.95,Poor,4.92,4,2023,False,Medium,2008-08-07,1026,Denver
822,Sandra Lee,Female,Legal,Legal Counsel,70194.78,2.84,Average,2.15,3,2020,False,Medium,2019-11-12,1031,Boston
823,David Steele,Male,IT,Security Analyst,130146.14,4.47,Excellent,2.66,1,2023,False,Medium,2014-03-20,1029,Denver
824,Janet Chapman,Female,IT,IT Support,108384.57,4.68,Excellent,4.87,8,2023,True,Low,2011-03-15,1041,San Francisco
825,Edward Carter,Male,Finance,Audit Specialist,127120.99,4.62,Excellent,3.17,18,2019,True,Medium,2020-09-25,1031,Atlanta
826,George Barron,Male,Engineering,ML Engineer,143274.8,3.46,Good,1.77,16,2020,False,High,2025-04-13,1027,Los Angeles
827,Steven Howard,Male,IT,Cloud Architect,109423.59,4.79,Excellent,1.21,5,2022,True,High,2011-07-25,1028,Los Angeles
828,Thomas Powell,Male,Sales,BDR,129264.86,2.06,Average,4.33,8,2015,False,Medium,2012-03-30,1027,New York
829,Bonnie Gross,Female,Engineering,Data Engineer,105436.08,3.25,Good,4.4,8,2021,False,Low,2018-05-21,1042,New York
830,Holly Santos,Female,Sales,Regional Lead,92476.09,4.84,Excellent,3.64,8,2020,True,Low,2008-12-29,1038,Seattle
831,David Nichols,Male,Engineering,ML Engineer,73822.51,2.41,Average,4.43,17,2020,False,Medium,2009-03-09,1009,Denver
832,Mary Valdez MD,Female,Legal,Contract Specialist,116994.28,3.94,Good,4.19,6,2018,False,Low,2020-02-01,1044,Austin
833,James Kelley,Male,Marketing,Marketing Analyst,56767.7,4.79,Excellent,4.07,20,2015,True,Low,2016-06-04,1010,Atlanta
834,Michael Mccoy,Male,HR,Training Lead,86479.16,3.25,Good,3.21,9,2023,False,Medium,2013-06-24,1029,Boston
835,Mary Nelson,Female,Operations,Supply Chain Lead,74408.91,1.79,Poor,1.58,2,2023,False,High,2018-08-28,1040,New York
836,Ronald Garcia,Male,Sales,Sales Analyst,115698.66,4.99,Excellent,2.72,14,2016,True,Medium,2020-07-30,1007,Boston
